Date,Open,High,Low,Close,Volume,"('Adj Close', 'AKRO')","('Close', 'AKRO')","('High', 'AKRO')","('Low', 'AKRO')","('Open', 'AKRO')","('Volume', 'AKRO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-07 19:00:00-05:00,34.72999954223633,34.72999954223633,33.349998474121094,34.45000076293945,811500.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,34.77000045776367,35.11000061035156,32.69499969482422,33.040000915527344,609900.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,32.79999923706055,34.540000915527344,31.959999084472656,32.380001068115234,676100.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,32.58000183105469,32.78499984741211,30.950000762939453,30.96999931335449,543800.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,30.82999992370605,31.43000030517578,29.530000686645508,29.76000022888184,720200.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,29.96999931335449,30.01000022888184,27.049999237060547,28.09000015258789,1099200.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,28.71999931335449,29.850000381469727,28.440000534057617,29.559999465942383,1204500.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,29.34000015258789,31.100000381469727,29.100000381469727,31.030000686645508,800200.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,30.71999931335449,31.600000381469727,29.875,30.63500022888184,539100.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,30.8799991607666,31.270000457763672,29.96999931335449,31.200000762939453,534900.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,31.549999237060547,32.95000076293945,31.045000076293945,32.72999954223633,824700.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,32.84000015258789,33.29999923706055,31.729999542236328,31.770000457763672,673300.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,31.700000762939453,32.029998779296875,30.690000534057617,31.15999984741211,397700.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,31.13999938964844,32.400001525878906,30.7549991607666,32.16999816894531,390900.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,32.349998474121094,32.7400016784668,32.0,32.099998474121094,228800.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,32.119998931884766,32.56999969482422,31.59000015258789,32.0099983215332,600200.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,31.799999237060547,32.06999969482422,30.59000015258789,30.75,263800.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,30.770000457763672,31.399999618530277,30.440000534057617,30.920000076293945,1403900.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,30.75,31.059999465942383,29.57999992370605,29.700000762939453,428500.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,29.76000022888184,31.34000015258789,29.57999992370605,31.11000061035156,507500.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,31.540000915527344,31.895000457763672,30.670000076293945,31.1200008392334,324300.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,30.790000915527344,31.149999618530277,29.96999931335449,30.63999938964844,410400.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,30.989999771118164,30.989999771118164,30.07999992370605,30.350000381469727,217800.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,30.18000030517578,30.53499984741211,28.93000030517578,29.030000686645508,333000.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,28.549999237060547,29.2549991607666,28.25,28.88999938964844,720400.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,28.899999618530277,29.56999969482422,28.46999931335449,29.229999542236328,720100.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,29.100000381469727,31.40999984741211,28.450000762939453,30.61000061035156,768500.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,30.65999984741211,30.65999984741211,27.81999969482422,28.709999084472656,742100.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,28.59000015258789,29.045000076293945,27.350000381469727,28.399999618530277,684600.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,28.09000015258789,29.770000457763672,28.09000015258789,29.34000015258789,1559900.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,29.790000915527344,29.790000915527344,27.799999237060547,28.3700008392334,965300.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,28.399999618530277,28.790000915527344,28.020000457763672,28.559999465942383,266400.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,28.1299991607666,29.11000061035156,27.899999618530277,28.88999938964844,336400.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,28.530000686645508,28.989999771118164,27.51000022888184,28.25,451400.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,28.25,28.25,28.989999771118164,27.510000228881836,28.530000686645508,451400.0,,,,
