Date,Open,High,Low,Close,Volume,"('Adj Close', 'SPSC')","('Close', 'SPSC')","('High', 'SPSC')","('Low', 'SPSC')","('Open', 'SPSC')","('Volume', 'SPSC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-07-23 20:00:00-04:00,206.92999267578125,211.25,204.94000244140625,205.3600006103516,194800.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,206.6499938964844,209.32000732421875,202.6999969482422,205.6199951171875,294700.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,210.8500061035156,216.00999450683597,208.13999938964844,209.0,282400.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,208.38999938964844,209.3800048828125,205.3300018310547,205.8000030517578,197900.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,207.3699951171875,209.13999938964844,204.9199981689453,207.72000122070312,201400.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,209.8500061035156,218.6100006103516,206.3999938964844,215.4199981689453,306900.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,215.3800048828125,217.8600006103516,208.1000061035156,208.9600067138672,206400.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,200.5200042724609,204.22000122070312,197.6199951171875,200.55999755859372,158700.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,188.52999877929688,194.3699951171875,188.52999877929688,191.22999572753903,165300.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,192.9600067138672,197.91000366210935,191.6699981689453,192.47000122070312,190200.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,196.25,198.44000244140625,188.57000732421875,188.9900054931641,174600.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,192.2400054931641,198.6300048828125,190.8500061035156,198.50999450683597,123100.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,197.92999267578125,204.1999969482422,197.8600006103516,200.9499969482422,189300.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,200.1300048828125,200.50999450683597,193.19000244140625,193.91000366210935,126900.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,196.69000244140625,197.9199981689453,195.82000732421875,196.2700042724609,125600.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,196.3300018310547,196.6999969482422,191.2700042724609,192.97999572753903,121100.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,198.07000732421875,199.9199981689453,196.83999633789065,197.9499969482422,129800.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,197.1999969482422,198.8600006103516,196.27999877929688,196.8000030517578,128200.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,196.3699951171875,198.1199951171875,194.1199951171875,197.1100006103516,127700.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,197.8600006103516,198.7100067138672,193.50999450683597,194.3000030517578,106900.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,194.97000122070312,196.58999633789065,194.5399932861328,196.0,113200.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,196.0,197.3999938964844,193.5800018310547,194.3800048828125,103400.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,195.97999572753903,198.92999267578125,195.7100067138672,198.3600006103516,115400.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,200.0,200.77999877929688,197.94000244140625,198.3999938964844,87200.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,197.1100006103516,199.3800048828125,196.1199951171875,196.9900054931641,135600.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,196.16000366210935,198.13999938964844,195.4199981689453,196.3300018310547,79500.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,198.7400054931641,203.8600006103516,196.5200042724609,198.3600006103516,156000.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,198.8699951171875,201.1000061035156,197.1100006103516,199.7400054931641,279100.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,198.5800018310547,200.52999877929688,190.27999877929688,191.17999267578125,139000.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,189.33999633789065,191.3999938964844,188.0,190.0500030517578,105300.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,189.82000732421875,191.6499938964844,187.9600067138672,188.6000061035156,104700.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,189.3500061035156,191.32000732421875,184.41000366210935,185.8500061035156,171000.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,185.32000732421875,188.1499938964844,184.6199951171875,186.07000732421875,167400.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,187.0800018310547,187.72999572753903,183.4499969482422,185.8800048828125,104400.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,185.5800018310547,187.5800018310547,183.80999755859372,186.88999938964844,210900.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,188.42999267578125,188.9499969482422,186.33999633789065,188.1300048828125,113100.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,190.6000061035156,195.0,189.1499938964844,192.8500061035156,127000.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,193.8699951171875,194.42999267578125,191.47999572753903,193.27999877929688,154500.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,195.1699981689453,195.1699981689453,191.6499938964844,192.17999267578125,134700.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,192.17999267578125,200.0,190.5399932861328,192.80999755859372,209100.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,198.77999877929688,198.77999877929688,194.07000732421875,195.6499938964844,204800.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,196.7400054931641,197.47999572753903,194.6100006103516,195.3300018310547,781800.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,196.8999938964844,197.1000061035156,193.63999938964844,195.30999755859372,169900.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,195.0,196.3600006103516,193.22000122070312,195.1000061035156,128800.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,195.0500030517578,195.0500030517578,189.75,189.75999450683597,130400.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,192.0800018310547,192.2700042724609,188.9600067138672,191.33999633789065,314900.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,193.17999267578125,195.19000244140625,191.0200042724609,192.25,165200.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,190.82000732421875,194.97000122070312,190.82000732421875,194.1699981689453,180300.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,193.2899932861328,193.75,189.3699951171875,191.57000732421875,130200.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,190.07000732421875,193.2100067138672,189.5399932861328,189.6100006103516,131700.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,188.7700042724609,188.8999938964844,184.67999267578125,185.3600006103516,217500.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,188.4600067138672,190.5800018310547,186.75999450683597,190.32000732421875,166300.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,188.63999938964844,189.8600006103516,187.82000732421875,189.69000244140625,142300.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,190.0,193.32000732421875,189.32000732421875,192.6000061035156,227700.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,192.8300018310547,200.07000732421875,192.8300018310547,198.38999938964844,271100.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,195.83999633789065,196.3500061035156,193.1699981689453,195.30999755859372,193200.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,195.7899932861328,199.6000061035156,195.7899932861328,198.80999755859372,166000.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,199.32000732421875,200.5800018310547,194.8500061035156,195.80999755859372,153600.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,195.6100006103516,198.3500061035156,195.2899932861328,195.82000732421875,143600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,197.8000030517578,197.8000030517578,194.72000122070312,196.0399932861328,105400.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,196.6199951171875,196.82000732421875,193.5500030517578,194.3300018310547,99900.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,194.7700042724609,196.3699951171875,192.6100006103516,192.82000732421875,154200.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,192.05999755859372,193.16000366210935,190.1699981689453,192.9499969482422,151900.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,192.50999450683597,193.94000244140625,191.1100006103516,191.42999267578125,180300.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,190.5,190.9600067138672,188.5200042724609,189.75,160700.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,189.67999267578125,192.6100006103516,189.6199951171875,190.97999572753903,200400.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,190.7100067138672,190.8999938964844,169.17999267578125,170.49000549316406,636500.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,172.63999938964844,173.75,170.88999938964844,171.00999450683594,289900.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,171.0500030517578,173.72000122070312,169.97999572753906,172.8000030517578,312100.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,173.42999267578125,175.0,168.9199981689453,168.97999572753906,296000.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,168.4600067138672,168.7100067138672,164.97999572753906,165.0,362700.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,166.1300048828125,167.97000122070312,164.75,166.47000122070312,263800.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,165.63999938964844,168.19000244140625,165.0,167.1999969482422,175600.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,166.66000366210938,171.80999755859375,165.8800048828125,171.2100067138672,266300.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,180.0,183.8800048828125,178.22999572753906,183.6199951171875,382500.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,183.63999938964844,185.6999969482422,180.69000244140625,185.2700042724609,285100.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,185.8500061035156,186.6000061035156,182.9199981689453,185.22999572753903,245500.0,,,,,,,,,,
