Date,Open,High,Low,Close,Volume,"('Adj Close', 'VC')","('Close', 'VC')","('High', 'VC')","('Low', 'VC')","('Open', 'VC')","('Volume', 'VC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-11 19:00:00-05:00,92.66000366210938,94.66000366210938,92.2300033569336,94.13999938964844,269000.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,94.66999816894533,94.86000061035156,93.41999816894533,93.83000183105467,252800.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,93.9000015258789,95.37999725341795,91.76000213623048,92.11000061035156,429900.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,92.63999938964844,93.04000091552734,90.52999877929688,91.69000244140624,217800.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,91.98999786376952,92.38999938964844,89.66000366210938,90.0199966430664,258000.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,88.72000122070312,89.06999969482422,86.87000274658203,87.11000061035156,224700.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,86.41999816894531,87.55000305175781,86.2699966430664,87.4800033569336,257200.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,87.5,90.33999633789062,87.0,90.33999633789062,268300.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,90.5500030517578,92.56999969482422,90.37999725341795,92.01000213623048,198700.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,92.98999786376952,96.6500015258789,92.9499969482422,95.86000061035156,249000.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,94.83999633789062,95.4499969482422,91.41000366210938,91.47000122070312,317000.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,92.5199966430664,94.0,91.8499984741211,92.06999969482422,228700.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,92.58999633789062,93.55999755859376,91.25,93.37000274658205,200800.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,93.83000183105467,96.51000213623048,93.06999969482422,95.36000061035156,377500.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,95.16999816894533,95.36000061035156,93.27999877929688,95.11000061035156,255600.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,95.16999816894533,97.56999969482422,94.58000183105467,95.76000213623048,352300.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,96.19000244140624,97.66999816894533,93.9499969482422,94.05999755859376,263700.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,95.36000061035156,95.36000061035156,92.1999969482422,93.20999908447266,304100.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,93.45999908447266,96.0999984741211,92.45999908447266,92.87999725341795,421800.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,93.43000030517578,94.80999755859376,92.36000061035156,93.7699966430664,444200.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,93.68000030517578,93.69000244140624,89.62999725341797,93.3499984741211,397500.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,92.9800033569336,94.5999984741211,92.83999633789062,93.33999633789062,277900.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,92.5999984741211,93.37999725341795,91.0500030517578,93.12999725341795,232900.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,92.1999969482422,93.0999984741211,90.22000122070312,90.45999908447266,267500.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,89.69999694824219,91.51000213623048,89.44000244140625,89.69000244140625,352800.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,89.48999786376953,91.0,85.83000183105469,86.5,410000.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,87.45999908447266,88.2300033569336,84.08000183105469,85.48999786376953,303900.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,84.01000213623047,87.16999816894531,84.01000213623047,85.70999908447266,822000.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,85.4800033569336,87.47000122070312,85.41999816894531,86.98999786376953,262300.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,86.9000015258789,87.79000091552734,86.33999633789062,87.58999633789062,129800.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,87.18000030517578,88.6500015258789,87.0,88.08000183105469,196600.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,87.58000183105469,89.55000305175781,87.58000183105469,89.33000183105469,223600.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,89.33000183105469,89.33000183105469,89.55000305175781,87.58000183105469,87.58000183105469,223609.0,,,,
