Date,Open,High,Low,Close,Volume,"('Adj Close', 'ELF')","('Close', 'ELF')","('High', 'ELF')","('Low', 'ELF')","('Open', 'ELF')","('Volume', 'ELF')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-10 19:00:00-05:00,126.26000213623048,134.55999755859375,125.71499633789062,134.14999389648438,4212500.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,131.35000610351562,133.8800048828125,126.62999725341795,131.3300018310547,2771300.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,132.25,132.52000427246094,122.1750030517578,122.95999908447266,2150800.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,123.0999984741211,125.4499969482422,120.875,123.11000061035156,1319200.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,123.75,127.5500030517578,120.80999755859376,121.33000183105467,3169500.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,118.0,122.88999938964844,115.1500015258789,122.66000366210938,3183600.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,120.25,122.98999786376952,117.8000030517578,121.70999908447266,2454400.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,121.4000015258789,122.31999969482422,102.7699966430664,119.0,11724100.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,120.51000213623048,127.06999969482422,118.0999984741211,122.47000122070312,4224800.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,122.72000122070312,128.25999450683594,118.7300033569336,126.41999816894533,2367600.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,130.0,135.42999267578125,128.8699951171875,129.92999267578125,3205600.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,128.05999755859375,131.6300048828125,124.2699966430664,124.29000091552734,2050300.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,126.2699966430664,129.75,125.61100006103516,127.1500015258789,1169600.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,130.0,130.5,127.5500030517578,129.52000427246094,901900.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,129.3699951171875,131.27000427246094,121.5199966430664,130.7100067138672,2413500.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,131.08999633789062,131.5800018310547,126.62899780273438,127.41000366210938,1165200.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,128.5399932861328,138.02999877929688,128.5,136.39999389648438,2202800.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,135.13999938964844,136.35000610351562,131.07000732421875,131.22999572753906,1222500.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,137.60000610351562,144.5399932861328,134.8699951171875,139.60000610351562,2656200.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,142.8800048828125,147.3300018310547,140.35000610351562,140.4600067138672,1942000.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,140.0,140.75,136.50999450683594,137.60000610351562,1235100.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,139.22999572753906,139.47999572753906,135.0,138.47000122070312,1036900.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,136.8000030517578,136.8000030517578,130.42999267578125,131.50999450683594,1536400.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,134.44000244140625,141.19900512695312,132.89999389648438,140.6300048828125,1565600.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,138.91000366210938,140.89999389648438,136.00999450683594,140.27000427246094,1930000.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,138.7899932861328,139.75999450683594,134.6199951171875,134.88999938964844,1093900.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,135.11000061035156,136.7100067138672,126.04000091552734,127.1999969482422,1334400.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,127.01000213623048,129.36000061035156,123.49099731445312,129.08999633789062,1143200.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,126.19000244140624,132.07000732421875,125.0,128.66000366210938,2162900.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,129.47000122070312,131.22000122070312,127.2239990234375,128.9499969482422,733000.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,129.5500030517578,132.37600708007812,128.60699462890625,131.91000366210938,495200.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,130.75999450683594,132.39999389648438,129.6999969482422,130.89999389648438,589300.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,130.52000427246094,133.3000030517578,126.73699951171876,127.76000213623048,854100.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,127.76000213623047,127.76000213623047,133.3000030517578,126.73699951171875,130.52000427246094,854100.0,,,,
