Date,Open,High,Low,Close,Volume,"('Adj Close', 'BKNG')","('Close', 'BKNG')","('High', 'BKNG')","('Low', 'BKNG')","('Open', 'BKNG')","('Volume', 'BKNG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-19 19:00:00-05:00,4966.81005859375,5019.0498046875,4907.02978515625,5016.43017578125,167400.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,5050.6201171875,5211.66015625,5016.43994140625,5210.919921875,242700.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,5202.5400390625,5216.0,5140.83984375,5177.14990234375,246600.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,5213.0,5237.0,5073.68017578125,5108.830078125,444500.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,5110.0,5215.0,5110.0,5214.72021484375,162700.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,5187.68994140625,5230.0,5161.0,5223.14990234375,171100.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,5177.35986328125,5230.0,5177.35986328125,5201.97998046875,132700.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,5206.41015625,5233.18994140625,5185.0400390625,5224.27978515625,205900.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,5224.27978515625,5258.2001953125,5204.169921875,5214.3798828125,195900.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,5200.0,5248.669921875,5161.77001953125,5243.16015625,203200.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,5253.8798828125,5330.0,5200.0,5287.93994140625,183700.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,5260.0,5337.2001953125,5260.0,5300.33984375,188300.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,5240.0,5280.2998046875,5142.080078125,5149.60009765625,273000.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,5174.0,5223.669921875,5111.56982421875,5185.330078125,254700.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,5253.31982421875,5295.5498046875,5218.77978515625,5293.0,196400.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,5300.0,5337.240234375,5255.64990234375,5268.93017578125,147500.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,5240.0,5260.41015625,5213.60009765625,5227.60986328125,164100.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,5206.64013671875,5231.39990234375,5141.18994140625,5152.1298828125,342500.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,5129.0,5177.25,5109.83984375,5154.9599609375,220500.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,5154.9599609375,5167.27001953125,4939.85009765625,4943.35009765625,316300.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,4997.080078125,5020.66015625,4946.83984375,4980.39990234375,278200.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,4955.43017578125,5085.2099609375,4955.43017578125,5048.58984375,463800.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,5066.7900390625,5071.39013671875,5005.1201171875,5063.1201171875,165200.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,5086.27001953125,5122.93994140625,5050.68994140625,5122.93994140625,78600.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,5094.06005859375,5125.83984375,5092.7998046875,5096.0400390625,68700.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,5060.0,5078.64013671875,5016.1298828125,5037.39013671875,116500.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,5037.39013671875,5037.39013671875,5078.64013671875,5016.1298828125,5060.0,116500.0,,,,
