Date,Open,High,Low,Close,Volume,"('Adj Close', 'ASTS')","('Close', 'ASTS')","('High', 'ASTS')","('Low', 'ASTS')","('Open', 'ASTS')","('Volume', 'ASTS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-09-25 20:00:00-04:00,24.6299991607666,25.350000381469727,23.81999969482422,23.82999992370605,9862100.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,23.149999618530277,25.559999465942383,21.68000030517578,25.31999969482422,24274100.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,25.5,27.25,24.96999931335449,26.149999618530277,15948000.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,25.899999618530277,25.950000762939453,23.420000076293945,24.104999542236328,12264200.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,23.979999542236328,24.290000915527344,23.01000022888184,23.84000015258789,8763000.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,23.670000076293945,24.5,22.93000030517578,23.21999931335449,9619700.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,23.809999465942383,26.38999938964844,23.670000076293945,26.11000061035156,12388100.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,25.940000534057617,26.31999969482422,24.739999771118164,24.90999984741211,9119700.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,24.54400062561035,25.290000915527344,24.01000022888184,24.200000762939453,6489900.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,24.170000076293945,24.290000915527344,22.350000381469727,22.61000061035156,9425500.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,22.350000381469727,23.25,21.90399932861328,23.06999969482422,7198900.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,23.06999969482422,24.34000015258789,22.920000076293945,24.18000030517578,7292900.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,24.239999771118164,25.690000534057617,23.75,25.1200008392334,11297100.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,24.440000534057617,24.979999542236328,23.809999465942383,24.25,7848300.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,24.76000022888184,28.36000061035156,24.450000762939453,28.21999931335449,14435000.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,27.84000015258789,28.979999542236328,26.738000869750977,28.489999771118164,11169500.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,28.790000915527344,29.33799934387207,27.06999969482422,28.13999938964844,7996300.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,28.520000457763672,28.90999984741211,26.07999992370605,27.63999938964844,9805300.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,27.290000915527344,29.61400032043457,26.950000762939453,27.88999938964844,10984900.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,27.5,27.729999542236328,25.5,26.26000022888184,7575600.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,27.540000915527344,30.549999237060547,24.90999984741211,25.06999969482422,23926300.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,25.125,27.38599967956543,24.63999938964844,25.6200008392334,14701900.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,25.96500015258789,27.479999542236328,25.790000915527344,26.729999542236328,8941600.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,26.739999771118164,27.26000022888184,26.01000022888184,26.979999542236328,5845200.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,26.979999542236328,27.82999992370605,25.1200008392334,25.1299991607666,9268400.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,24.940000534057617,25.32999992370605,23.520000457763672,23.809999465942383,6876100.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,24.209999084472656,24.75,23.3700008392334,23.850000381469727,5993100.0,,,,,,,,,,
