Date,Open,High,Low,Close,Volume,"('Adj Close', 'FCNCA')","('Close', 'FCNCA')","('High', 'FCNCA')","('Low', 'FCNCA')","('Open', 'FCNCA')","('Volume', 'FCNCA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-06 19:00:00-05:00,2245.179931640625,2253.18994140625,2167.159912109375,2172.8701171875,125300.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,2182.25,2182.25,2153.18994140625,2165.64990234375,79000.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,2207.679931640625,2208.510009765625,2184.77001953125,2193.070068359375,101100.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,2222.6201171875,2222.6201171875,2166.4599609375,2175.449951171875,109700.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,2196.449951171875,2224.330078125,2160.840087890625,2163.070068359375,60300.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,2174.72998046875,2180.050048828125,2138.239990234375,2152.02001953125,82200.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,2169.800048828125,2203.179931640625,2164.06005859375,2200.4599609375,63400.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,2213.449951171875,2222.2099609375,2175.5400390625,2194.419921875,79200.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,2162.97998046875,2240.35009765625,2162.97998046875,2217.72998046875,87900.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,2211.360107421875,2268.3701171875,2211.360107421875,2258.669921875,114200.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,2265.75,2325.840087890625,2264.300048828125,2324.22998046875,92700.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,2296.340087890625,2363.89990234375,2296.340087890625,2353.080078125,93200.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,2352.93994140625,2388.780029296875,2321.179931640625,2341.02001953125,178100.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,2325.93994140625,2350.27001953125,2314.22998046875,2325.9599609375,81700.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,2344.25,2350.47998046875,2308.47998046875,2308.47998046875,52300.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,2317.85009765625,2320.0,2289.969970703125,2295.0,67700.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,2301.030029296875,2329.02001953125,2221.14990234375,2223.2099609375,118700.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,2243.949951171875,2243.949951171875,2180.820068359375,2209.889892578125,108000.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,2201.85009765625,2204.0,2138.81005859375,2197.919921875,84800.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,2216.110107421875,2234.929931640625,2194.300048828125,2195.6298828125,55400.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,2207.93994140625,2207.93994140625,2177.0,2196.60009765625,54000.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,2196.60009765625,2205.0,2152.360107421875,2152.409912109375,92200.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,2171.43994140625,2180.360107421875,2115.679931640625,2121.050048828125,82600.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,2131.0,2139.52001953125,2084.969970703125,2097.669921875,123100.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,2103.14990234375,2104.02001953125,2062.52001953125,2074.8798828125,73800.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,2070.010009765625,2091.860107421875,2069.93994140625,2086.909912109375,56200.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,2088.60009765625,2128.659912109375,2087.909912109375,2123.43994140625,89500.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,2134.97998046875,2134.97998046875,2088.0400390625,2107.93994140625,141200.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,2129.820068359375,2133.22998046875,2024.010009765625,2029.3599853515625,80000.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,2033.25,2099.820068359375,2033.25,2070.93994140625,121200.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,2053.179931640625,2131.0,2033.6500244140625,2130.510009765625,161000.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,2136.919921875,2136.919921875,2099.0400390625,2127.9599609375,49000.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,2116.889892578125,2159.610107421875,2116.889892578125,2152.97998046875,30600.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,2136.8798828125,2157.2099609375,2132.860107421875,2153.139892578125,43800.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,2144.929931640625,2155.68994140625,2117.300048828125,2132.43994140625,41500.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,2132.43994140625,2132.43994140625,2155.68994140625,2117.300048828125,2144.929931640625,41500.0,,,,
