Date,Open,High,Low,Close,Volume,"('Adj Close', 'CLH')","('Close', 'CLH')","('High', 'CLH')","('Low', 'CLH')","('Open', 'CLH')","('Volume', 'CLH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-10 19:00:00-05:00,264.1300048828125,265.7200012207031,261.45001220703125,263.1000061035156,197600.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,263.5599975585937,264.57000732421875,259.2799987792969,260.6300048828125,262500.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,260.8299865722656,261.760009765625,258.7099914550781,259.0899963378906,314700.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,258.0,259.2300109863281,249.1499938964844,250.55999755859372,243100.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,249.77999877929688,252.4199981689453,247.1499938964844,247.38999938964844,278200.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,246.52999877929688,247.3300018310547,241.4900054931641,243.57000732421875,270700.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,240.52999877929688,246.8999938964844,240.0,246.75999450683597,230200.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,246.75999450683597,248.25,243.83999633789065,247.47000122070312,245500.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,247.80999755859372,251.80999755859372,246.1199951171875,250.02999877929688,202000.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,249.94000244140625,254.3500061035156,249.94000244140625,252.5,353600.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,255.02999877929688,261.9599914550781,255.02999877929688,259.0,376900.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,258.5,261.7799987792969,258.07000732421875,259.95001220703125,259100.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,261.3299865722656,263.42999267578125,257.4599914550781,257.67999267578125,305600.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,259.04998779296875,261.3599853515625,258.32000732421875,260.0899963378906,186400.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,260.510009765625,260.6600036621094,255.0500030517578,255.17999267578125,166100.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,254.3300018310547,256.760009765625,252.77999877929688,256.2200012207031,182900.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,256.2200012207031,257.5,254.75999450683597,255.69000244140625,208000.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,253.52999877929688,255.44000244140625,246.5500030517578,246.67999267578125,323300.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,248.5800018310547,250.22000122070312,246.33999633789065,248.0,336700.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,247.9499969482422,248.2700042724609,240.63999938964844,240.8600006103516,345600.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,240.7899932861328,244.57000732421875,238.66000366210935,242.1100006103516,347600.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,246.13999938964844,252.25999450683597,246.13999938964844,251.9499969482422,422900.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,252.0,253.1499938964844,246.92999267578125,247.47999572753903,219500.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,247.27999877929688,248.38999938964844,242.8300018310547,244.27999877929688,160500.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,245.05999755859372,250.3699951171875,243.6499938964844,247.47000122070312,205700.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,244.3699951171875,245.4600067138672,238.5800018310547,239.5399932861328,282400.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,239.94000244140625,244.2100067138672,234.8300018310547,235.0500030517578,432200.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,236.5200042724609,240.2400054931641,232.75999450683597,233.6000061035156,294900.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,231.97000122070312,235.27999877929688,229.69000244140625,230.52999877929688,955000.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,230.00999450683597,230.00999450683597,226.00999450683597,228.6100006103516,370400.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,228.6100006103516,231.5800018310547,227.7100067138672,230.94000244140625,117400.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,228.9900054931641,233.0200042724609,228.94000244140625,231.3300018310547,136500.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,229.1000061035156,231.5500030517578,226.72999572753903,229.57000732421875,177500.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,229.57000732421875,229.57000732421875,231.5500030517578,226.72999572753906,229.10000610351562,177500.0,,,,
