Date,Open,High,Low,Close,Volume,"('Adj Close', 'PHUN')","('Close', 'PHUN')","('High', 'PHUN')","('Low', 'PHUN')","('Open', 'PHUN')","('Volume', 'PHUN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-11 19:00:00-05:00,5.619999885559082,5.699999809265137,4.989999771118164,5.340000152587891,4551900.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,5.269999980926514,5.449999809265137,4.960000038146973,5.0,2278000.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,4.840000152587891,5.079999923706055,4.639999866485596,4.929999828338623,2549700.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,4.880000114440918,4.89900016784668,4.400000095367432,4.454999923706055,2405900.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,4.090000152587891,4.880000114440918,4.079999923706055,4.760000228881836,3233900.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,4.5,4.679999828338623,4.445000171661377,4.510000228881836,1193200.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,4.510000228881836,4.889999866485596,4.489999771118164,4.760000228881836,1452000.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,4.760000228881836,4.860000133514404,4.380000114440918,4.400000095367432,1860000.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,4.420000076293945,5.349999904632568,4.420000076293945,4.880000114440918,3418400.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,5.019999980926514,5.119999885559082,4.675000190734863,4.699999809265137,2141900.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,4.650000095367432,4.650000095367432,4.309999942779541,4.380000114440918,1444600.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,4.349999904632568,4.550000190734863,4.329999923706055,4.409999847412109,811900.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,4.340000152587891,4.699999809265137,4.309999942779541,4.639999866485596,1068000.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,4.650000095367432,4.75,4.400000095367432,4.420000076293945,1317700.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,4.400000095367432,4.46999979019165,4.230000019073486,4.349999904632568,1322400.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,4.349999904632568,4.739999771118164,4.349999904632568,4.579999923706055,1645400.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,4.599999904632568,4.670000076293945,4.39300012588501,4.46999979019165,1126900.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,4.559999942779541,4.789999961853027,4.480000019073486,4.590000152587891,1180400.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,4.699999809265137,4.96999979019165,4.59499979019165,4.630000114440918,1565200.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,4.570000171661377,4.590000152587891,4.422999858856201,4.460000038146973,938200.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,4.440000057220459,4.579999923706055,4.329999923706055,4.389999866485596,1048100.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,4.389999866485596,4.78000020980835,4.349999904632568,4.449999809265137,2660400.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,4.480000019073486,4.525000095367432,4.260000228881836,4.264999866485596,1079300.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,4.28000020980835,4.434999942779541,4.170000076293945,4.329999923706055,1158300.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,4.28000020980835,4.414999961853027,4.260000228881836,4.380000114440918,846800.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,4.389999866485596,4.440000057220459,4.079999923706055,4.110000133514404,1655500.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,4.139999866485596,4.191999912261963,3.799999952316284,3.849999904632568,1391700.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,3.7200000286102295,4.019999980926514,3.7179999351501465,3.890000104904175,1255400.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,4.03000020980835,4.409999847412109,3.940000057220459,4.409999847412109,1474900.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,4.420000076293945,4.429999828338623,4.196000099182129,4.300000190734863,600900.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,4.300000190734863,5.630000114440918,4.293000221252441,5.5,5306800.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,5.710000038146973,6.139999866485596,5.300000190734863,5.730000019073486,4898400.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,5.730000019073486,5.730000019073486,6.139999866485596,5.300000190734863,5.710000038146973,4923281.0,,,,
