Date,Open,High,Low,Close,Volume,"('Adj Close', 'COIN')","('Close', 'COIN')","('High', 'COIN')","('Low', 'COIN')","('Open', 'COIN')","('Volume', 'COIN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-10 19:00:00-05:00,300.3099975585937,334.8599853515625,296.0,324.239990234375,42437500.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,310.04998779296875,327.0,306.1000061035156,319.1300048828125,24819600.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,325.010009765625,332.3500061035156,282.6600036621094,284.7200012207031,27997400.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,290.8099975585937,292.57000732421875,274.29998779296875,278.8399963378906,17375300.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,282.510009765625,306.4599914550781,276.0199890136719,305.8500061035156,18020600.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,301.8299865722656,329.5899963378906,288.5,325.4100036621094,25713700.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,322.0799865722656,327.239990234375,315.5,324.57000732421875,13447900.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,332.25,341.75,303.79998779296875,320.010009765625,22875200.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,329.95001220703125,330.5,288.54998779296875,295.2300109863281,25187400.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,294.8900146484375,311.3699951171875,290.79998779296875,304.6400146484375,12187200.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,309.0,317.4599914550781,291.20001220703125,312.2200012207031,14645900.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,298.260009765625,309.20001220703125,289.1300048828125,293.2900085449219,13215700.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,302.7799987792969,314.2900085449219,295.3599853515625,310.9800109863281,13290800.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,311.95001220703125,316.29998779296875,295.8099975585937,296.20001220703125,9550200.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,302.0299987792969,311.4700012207031,299.5,302.3999938964844,11221100.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,296.7799987792969,314.42999267578125,296.6499938964844,309.3500061035156,10069300.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,312.0,332.0,309.1199951171875,330.94000244140625,15798000.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,343.3599853515625,349.489990234375,315.1700134277344,320.57000732421875,19769900.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,328.5599975585937,349.75,325.5,343.6199951171875,16759200.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,339.9100036621094,340.1600036621094,309.67999267578125,310.5199890136719,16974800.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,318.0299987792969,318.739990234375,298.5199890136719,302.4200134277344,11930600.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,311.8500061035156,320.8999938964844,308.82000732421875,313.8099975585937,10253400.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,317.760009765625,323.5,307.75,312.9599914550781,8324400.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,316.0,317.17999267578125,305.25,310.5799865722656,5832600.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,316.8999938964844,326.2300109863281,314.7699890136719,315.3099975585937,11461400.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,319.8299865722656,323.07000732421875,303.5,311.6400146484375,7440600.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,308.0,312.1400146484375,275.8099975585937,279.8599853515625,12615200.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,290.6400146484375,295.4800109863281,268.8800048828125,273.9200134277344,11708600.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,266.1300048828125,281.739990234375,261.8699951171875,278.7099914550781,10009800.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,274.5199890136719,275.3299865722656,263.07000732421875,268.1499938964844,6853500.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,273.2200012207031,284.0,271.8599853515625,279.6199951171875,4805100.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,275.5799865722656,279.239990234375,271.3900146484375,274.4100036621094,4410400.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,274.20001220703125,274.25,263.2099914550781,265.7099914550781,5546000.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,265.7099914550781,265.7099914550781,274.25,263.2099914550781,274.20001220703125,5546000.0,,,,
